trial_id,run_id,task_id,family,complexity,arm,model,provider,seed,epoch,configured_executor_quality,success,catastrophic,requirement_accuracy,failed_requirement_ids,failure_reasons,terminal_status,candidate_attempts,rejections,accepted_candidate_id,budget_exhausted,total_input_tokens,total_output_tokens,total_reasoning_tokens,total_tokens,total_model_latency_s,end_to_end_latency_s,audit_tp,audit_tn,audit_fp,audit_fn,injected_faults
trial-6474a15c8a99b9b414,decisive-20260831-054125,policy-L2-4e61894b711f,policy,2,A_DIRECT,qwen3.5:9b-q8_0,ollama,101,2,0.2,False,False,0.75,"[""r4""]","[""requirement:r4""]",FAILED,1,0,trial-6474a15c8a99b9b414-direct-0,False,320,33,0,353,0.8437664000084624,0.8440052000223659,0,0,0,0,[]
trial-f87935626c53ed40a8,decisive-20260831-054125,policy-L2-4e61894b711f,policy,2,D_INVERTED,qwen3.5:9b-q8_0,ollama,101,2,0.2,False,False,0.75,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,1269,201,0,1470,4.490285900013987,4.491062199987937,0,3,0,0,"[""forbidden_procedure"", ""omitted_requirement""]"
trial-23f5d9873079cca991,decisive-20260831-054125,policy-L2-4e61894b711f,policy,2,D_INVERTED,qwen3.5:9b-q8_0,ollama,101,2,0.4,False,False,0.75,"[""r3""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,1366,545,0,1911,11.881505099940114,11.882376000052318,0,3,0,0,"[""forbidden_procedure"", ""ordering_violation"", ""unintended_side_effect+forced_requirement_violation""]"
trial-666d098216814923d4,decisive-20260831-054125,policy-L3-927bb5a40de6,policy,3,A_DIRECT,qwen3.5:9b-q8_0,ollama,101,2,0.2,False,False,0.8571428571428571,"[""r7""]","[""requirement:r7""]",FAILED,1,0,trial-666d098216814923d4-direct-0,False,462,75,0,537,1.7140458999783732,1.7143026000121608,0,0,0,0,[]
trial-83f89768515d759d71,decisive-20260831-054125,policy-L3-927bb5a40de6,policy,3,D_INVERTED,qwen3.5:9b-q8_0,ollama,101,2,0.2,False,False,0.8571428571428571,"[""r6""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,1972,123,0,2095,3.096269600035157,3.0971424999879673,0,3,0,0,"[""forbidden_procedure"", ""wrong_value""]"
trial-579d2bb8db773398dc,decisive-20260831-054125,policy-L3-927bb5a40de6,policy,3,D_INVERTED,qwen3.5:9b-q8_0,ollama,101,2,0.4,False,False,0.8571428571428571,"[""r7""]","[""fault:ordering_violation"", ""requirement:r7""]",FAILED,1,0,cand-d80e08c1c607,False,648,61,0,709,1.4817989000002854,1.482103799993638,0,0,1,0,"[""ordering_violation""]"
trial-5e3bcf642296308514,decisive-20260831-054125,policy-L4-6e719c7e657e,policy,4,A_DIRECT,qwen3.5:9b-q8_0,ollama,101,2,0.2,False,False,0.9285714285714286,"[""r14""]","[""requirement:r14""]",FAILED,1,0,trial-5e3bcf642296308514-direct-0,False,813,175,0,988,3.8382924999459647,3.8386147000128403,0,0,0,0,[]
trial-16d583d71f12c67f79,decisive-20260831-054125,policy-L4-6e719c7e657e,policy,4,D_INVERTED,qwen3.5:9b-q8_0,ollama,101,2,0.2,False,False,0.9285714285714286,"[""r14""]","[""fault:ordering_violation"", ""requirement:r14""]",FAILED,2,1,cand-cf3abefa7438,False,2341,146,0,2487,3.7353809000342153,3.7362331000040285,0,1,1,0,"[""omitted_requirement"", ""ordering_violation""]"
trial-5eb817928cdc1c3781,decisive-20260831-054125,policy-L4-6e719c7e657e,policy,4,D_INVERTED,qwen3.5:9b-q8_0,ollama,101,2,0.4,False,False,0.9285714285714286,"[""r8""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,3613,346,0,3959,8.227215499966405,8.228369800024666,0,3,0,0,"[""forbidden_procedure"", ""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-e1d75473220215ff6c,decisive-20260831-054125,reconciliation-L3-bebd65e2c70c,reconciliation,3,D_INVERTED,qwen3.5:9b-q8_0,ollama,101,2,0.2,False,False,0.0,[],"[""budget_exhausted""]",BUDGET_EXHAUSTED,3,2,,True,4205,149,0,4354,4.295478599960916,4.29668029997265,0,2,0,0,"[""wrong_value""]"
trial-3b4ab2b47139a84c33,decisive-20260831-054125,reconciliation-L4-6565f5a37c6f,reconciliation,4,D_INVERTED,qwen3.5:9b-q8_0,ollama,101,2,0.2,False,False,0.0,[],"[""budget_exhausted""]",BUDGET_EXHAUSTED,2,1,,True,4629,142,0,4771,4.1310764999943785,4.13220980000915,0,1,0,0,"[""unintended_side_effect+forced_requirement_violation""]"
trial-331df4628cc47ac4d3,decisive-20260831-054125,reconciliation-L4-6565f5a37c6f,reconciliation,4,D_INVERTED,qwen3.5:9b-q8_0,ollama,101,2,0.4,False,False,0.0,[],"[""budget_exhausted""]",BUDGET_EXHAUSTED,2,1,,True,4655,110,0,4765,2.9936578000779264,2.9946863999939524,0,1,0,0,"[""unintended_side_effect+forced_requirement_violation""]"
trial-cb418de03e69fd1807,decisive-20260831-054125,reconciliation-L4-6565f5a37c6f,reconciliation,4,D_INVERTED,qwen3.5:9b-q8_0,ollama,101,2,0.8,False,False,0.0,[],"[""budget_exhausted""]",BUDGET_EXHAUSTED,2,1,,True,4578,157,0,4735,4.164091099984944,4.1649686000309885,0,1,0,0,"[""omitted_requirement""]"
trial-de5ebbb7a164a7c9e1,decisive-20260831-054125,state-L3-2618991c7c4a,state,3,D_INVERTED,llama3.1:8b,ollama,101,0,0.2,False,False,0.875,"[""r4""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,2486,181,0,2667,2.5882773000048473,2.5894681999925524,0,3,0,0,"[""omitted_requirement"", ""wrong_value""]"
trial-d5adaa33fb1db0db31,decisive-20260831-054125,state-L4-e6b56ba4d4dc,state,4,D_INVERTED,llama3.1:8b,ollama,101,0,0.2,False,False,0.9090909090909091,"[""r3""]","[""fault:omitted_requirement"", ""requirement:r3""]",FAILED,1,0,cand-c92574ac44bf,False,1073,14,0,1087,0.41250610002316535,0.4129386999993585,0,0,1,0,"[""omitted_requirement""]"
trial-eab5bc7e8449f9e03c,decisive-20260831-054125,policy-L1-e7dfa68067a3,policy,1,D_INVERTED,llama3.1:8b,ollama,101,0,0.2,False,False,0.0,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,823,112,0,935,1.480271200009156,1.48101599997608,0,3,0,0,"[""forbidden_procedure+forced_requirement_violation"", ""unintended_side_effect+forced_requirement_violation""]"
trial-e3f939719c6fae9d21,decisive-20260831-054125,policy-L1-e7dfa68067a3,policy,1,D_INVERTED,llama3.1:8b,ollama,101,0,0.6,False,False,0.0,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,3,2,cand-309ef5e8415d,False,763,102,0,865,1.2977254000143148,1.298416800040286,0,2,1,0,"[""omitted_requirement"", ""ordering_violation+forced_requirement_violation"", ""unintended_side_effect+forced_requirement_violation""]"
trial-1a71795dbbf71fb3b2,decisive-20260831-054125,policy-L2-a7d4d2b3ff88,policy,2,D_INVERTED,llama3.1:8b,ollama,101,0,0.2,False,False,0.75,"[""r4""]","[""fault:ordering_violation"", ""requirement:r4""]",FAILED,1,0,cand-778e159656f9,False,426,34,0,460,0.4883992000250146,0.488698499975726,0,0,1,0,"[""ordering_violation""]"
trial-c51aaa862fd4073f94,decisive-20260831-054125,policy-L2-a7d4d2b3ff88,policy,2,D_INVERTED,llama3.1:8b,ollama,101,0,0.6,False,False,0.75,"[""r4""]","[""fault:ordering_violation"", ""requirement:r4""]",FAILED,2,1,cand-1912c9d2f8eb,False,911,110,0,1021,1.3921717000193894,1.3927511000074446,0,1,1,0,"[""ordering_violation"", ""unintended_side_effect+forced_requirement_violation""]"
trial-4ace543a274eebe6d8,decisive-20260831-054125,policy-L3-e982dfee40de,policy,3,D_INVERTED,llama3.1:8b,ollama,101,0,0.4,False,False,0.8333333333333334,"[""r6""]","[""fault:ordering_violation"", ""requirement:r6""]",FAILED,1,0,cand-c9bbc540d03a,False,568,34,0,602,0.5043857999844477,0.5046838999842294,0,0,1,0,"[""ordering_violation""]"
trial-b4e26dadc4dc1209db,decisive-20260831-054125,policy-L3-e982dfee40de,policy,3,D_INVERTED,llama3.1:8b,ollama,101,0,0.6,False,False,0.8333333333333334,"[""r6""]","[""fault:ordering_violation"", ""requirement:r6""]",FAILED,1,0,cand-8d42ec830c8b,False,568,34,0,602,0.41827100003138185,0.4186028999974951,0,0,1,0,"[""ordering_violation""]"
trial-ac5ff5399a76cdf41b,decisive-20260831-054125,policy-L4-2c8f9d2d44ac,policy,4,D_INVERTED,llama3.1:8b,ollama,101,0,0.2,False,True,0.9090909090909091,"[""r10""]","[""fault:forbidden_procedure"", ""requirement:r10""]",FAILED,1,0,cand-1c8ceeeb0f85,False,952,27,0,979,0.5231397000025027,0.5236011000233702,0,0,1,0,"[""forbidden_procedure""]"
trial-71cf9d83abefe86bdd,decisive-20260831-054125,reconciliation-L1-efcfe1ef4f8b,reconciliation,1,D_INVERTED,llama3.1:8b,ollama,101,0,0.2,False,False,0.0,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,2,1,cand-07486b1ae754,False,544,87,0,631,1.1312813000404276,1.1317601999617182,0,1,1,0,"[""omitted_requirement"", ""unintended_side_effect+forced_requirement_violation""]"
trial-8aa31f15804131c59b,decisive-20260831-054125,reconciliation-L1-efcfe1ef4f8b,reconciliation,1,D_INVERTED,llama3.1:8b,ollama,101,0,0.4,False,False,0.0,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,879,158,0,1037,1.924055099952966,1.924767799966503,0,3,0,0,"[""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-5dcb5b32f1cba21723,decisive-20260831-054125,reconciliation-L1-efcfe1ef4f8b,reconciliation,1,D_INVERTED,llama3.1:8b,ollama,101,0,0.6,False,False,0.0,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,828,157,0,985,1.8746030001202598,1.8753493000403978,0,3,0,0,"[""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-6808d0c6e4dae86e87,decisive-20260831-054125,reconciliation-L1-efcfe1ef4f8b,reconciliation,1,D_INVERTED,llama3.1:8b,ollama,101,0,0.8,False,False,0.0,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,1,0,cand-69f6554205db,False,234,34,0,268,0.4418661000090651,0.4420992999803275,0,0,1,0,"[""omitted_requirement""]"
trial-5e9d15e8dad27867bf,decisive-20260831-054125,reconciliation-L2-e6dcae527519,reconciliation,2,D_INVERTED,llama3.1:8b,ollama,101,0,0.6,False,False,0.8,"[""r3""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,2328,249,0,2577,3.2044543000520207,3.2055006999871694,0,3,0,0,"[""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-99775e3151db743374,decisive-20260831-054125,reconciliation-L3-46d992c2c3ac,reconciliation,3,D_INVERTED,llama3.1:8b,ollama,101,0,0.2,False,False,0.875,"[""r6""]","[""fault:omitted_requirement"", ""requirement:r6""]",FAILED,2,1,cand-b8edf2964d51,False,2306,85,0,2391,1.48847039998509,1.4893455000128597,0,1,1,0,"[""omitted_requirement"", ""unintended_side_effect+forced_requirement_violation""]"
trial-8c2983200ef24d7dfd,decisive-20260831-054125,reconciliation-L3-46d992c2c3ac,reconciliation,3,D_INVERTED,llama3.1:8b,ollama,101,0,0.4,False,False,0.875,"[""r2""]","[""fault:omitted_requirement"", ""requirement:r2""]",FAILED,1,0,cand-03522ac9fff3,False,1115,14,0,1129,0.4141529999906197,0.41461059998255223,0,0,1,0,"[""omitted_requirement""]"
trial-4e306b883acaaa1611,decisive-20260831-054125,reconciliation-L4-7dcf81e2137c,reconciliation,4,D_INVERTED,llama3.1:8b,ollama,101,0,0.2,False,False,0.9,"[""r4""]","[""fault:omitted_requirement"", ""requirement:r4""]",FAILED,1,0,cand-d05da9acaee5,False,1367,34,0,1401,0.6955703999847174,0.6959985999856144,0,0,1,0,"[""omitted_requirement""]"
trial-ad504240e4c5a76ea9,decisive-20260831-054125,reconciliation-L4-7dcf81e2137c,reconciliation,4,D_INVERTED,llama3.1:8b,ollama,101,0,0.4,False,False,0.0,[],"[""budget_exhausted""]",BUDGET_EXHAUSTED,3,2,,True,4202,166,0,4368,2.587906699976884,2.5890443000243977,0,2,0,0,"[""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-abba178b5c5abc8840,decisive-20260831-054125,reconciliation-L4-7dcf81e2137c,reconciliation,4,D_INVERTED,llama3.1:8b,ollama,101,0,0.6,False,False,0.9,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,1,0,cand-efe1971c5bf6,False,1367,34,0,1401,0.681290699983947,0.6818617999670096,0,0,1,0,"[""omitted_requirement""]"
trial-e9a1582f5ac69369b5,decisive-20260831-054125,state-L1-45182e92dc07,state,1,D_INVERTED,llama3.1:8b,ollama,101,1,0.8,False,False,0.0,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,1,0,cand-8fd04e17552b,False,202,34,0,236,0.4390445000026375,0.4392680000164546,0,0,1,0,"[""omitted_requirement""]"
trial-fbf8eec65f21642695,decisive-20260831-054125,state-L2-21ac583b8707,state,2,D_INVERTED,llama3.1:8b,ollama,101,1,0.4,False,False,0.75,"[""r2""]","[""fault:omitted_requirement"", ""requirement:r2""]",FAILED,1,0,cand-1bc0547d5eca,False,462,34,0,496,0.48811040003784,0.4883983999607153,0,0,1,0,"[""omitted_requirement""]"
trial-c84470792f9a67ad4d,decisive-20260831-054125,state-L3-77d0f95bbc7d,state,3,D_INVERTED,llama3.1:8b,ollama,101,1,0.2,False,False,0.8333333333333334,"[""r2""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,1964,184,0,2148,2.5864701000391506,2.587446000019554,0,3,0,0,"[""omitted_requirement"", ""wrong_value""]"
trial-05406dc99412dfd458,decisive-20260831-054125,state-L4-bef59977592f,state,4,D_INVERTED,llama3.1:8b,ollama,101,1,0.2,False,False,0.9230769230769231,"[""r12""]","[""fault:omitted_requirement"", ""requirement:r12""]",FAILED,1,0,cand-3fdceb025106,False,1244,34,0,1278,0.6898507999721915,0.6903049999964423,0,0,1,0,"[""omitted_requirement""]"
trial-8c1dcf74ade5b772b3,decisive-20260831-054125,policy-L1-07bbbe7d5396,policy,1,D_INVERTED,llama3.1:8b,ollama,101,1,0.2,False,False,0.5,"[""r2""]","[""fault:omitted_requirement"", ""requirement:r2""]",FAILED,3,2,cand-8ae28647578a,False,914,134,0,1048,1.7151600000215694,1.7159883999847807,0,2,1,0,"[""forbidden_procedure+forced_requirement_violation"", ""omitted_requirement""]"
trial-7e031a13ddc8d73af7,decisive-20260831-054125,policy-L1-07bbbe7d5396,policy,1,D_INVERTED,llama3.1:8b,ollama,101,1,0.8,False,False,0.5,"[""r2""]","[""fault:omitted_requirement"", ""requirement:r2""]",FAILED,1,0,cand-af4ae97e0f9f,False,264,34,0,298,0.4260546999867074,0.42632119997870177,0,0,1,0,"[""omitted_requirement""]"
trial-c932ce0a71b3d6a99f,decisive-20260831-054125,policy-L2-ae5db2fbd97c,policy,2,D_INVERTED,llama3.1:8b,ollama,101,1,0.2,False,False,0.8,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,1671,267,0,1938,3.205145599960815,3.206152500002645,0,3,0,0,"[""unintended_side_effect+forced_requirement_violation""]"
trial-dad6fc39f11d652384,decisive-20260831-054125,policy-L3-dad7db66bb61,policy,3,D_INVERTED,llama3.1:8b,ollama,101,1,0.2,False,True,0.8888888888888888,"[""r8""]","[""fault:forbidden_procedure"", ""requirement:r8""]",FAILED,1,0,cand-677f6c41f146,False,802,34,0,836,0.5889791000518017,0.5893041000235826,0,0,1,0,"[""forbidden_procedure""]"
trial-cc6a1b26ed93822645,decisive-20260831-054125,policy-L3-dad7db66bb61,policy,3,D_INVERTED,llama3.1:8b,ollama,101,1,0.4,False,False,0.8888888888888888,"[""r9""]","[""fault:ordering_violation"", ""requirement:r9""]",FAILED,1,0,cand-b60cea7e1f12,False,788,34,0,822,0.5692494999966584,0.5695915000396781,0,0,1,0,"[""ordering_violation""]"
trial-9dae320925835d1f67,decisive-20260831-054125,policy-L4-820fa8d67aae,policy,4,D_INVERTED,llama3.1:8b,ollama,101,1,0.2,False,False,0.9230769230769231,"[""r13""]","[""fault:ordering_violation"", ""requirement:r13""]",FAILED,1,0,cand-7573b04fd113,False,1081,13,0,1094,0.43062120000831783,0.4309598000254482,0,0,1,0,"[""ordering_violation""]"
trial-065a3e14df9cbdcfa0,decisive-20260831-054125,policy-L4-820fa8d67aae,policy,4,D_INVERTED,llama3.1:8b,ollama,101,1,0.4,False,False,0.9230769230769231,"[""r4""]","[""fault:omitted_requirement"", ""requirement:r4""]",FAILED,1,0,cand-4cc91e3d8dd8,False,1062,13,0,1075,0.395892400003504,0.3962599000078626,0,0,1,0,"[""omitted_requirement""]"
trial-49fb519149c6a5d967,decisive-20260831-054125,policy-L4-820fa8d67aae,policy,4,D_INVERTED,llama3.1:8b,ollama,101,1,0.8,False,False,0.9230769230769231,"[""r13""]","[""fault:ordering_violation"", ""requirement:r13""]",FAILED,1,0,cand-5c3dab34b91e,False,1081,13,0,1094,0.2346648999955505,0.23520850000204518,0,0,1,0,"[""ordering_violation""]"
trial-7be682fa0a54f88862,decisive-20260831-054125,reconciliation-L1-3b9a63f9631f,reconciliation,1,D_INVERTED,llama3.1:8b,ollama,101,1,0.95,False,False,0.0,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,1,0,cand-3e10ccf239f5,False,234,34,0,268,0.43724980001570657,0.43750070000533015,0,0,1,0,"[""omitted_requirement""]"
trial-dca7fb10c80aa6e5f0,decisive-20260831-054125,reconciliation-L2-8aa5e485f076,reconciliation,2,D_INVERTED,llama3.1:8b,ollama,101,1,0.2,False,False,0.8,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,2385,304,0,2689,3.9098528000176884,3.9109235999640077,0,3,0,0,"[""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-a5b772414d3117afae,decisive-20260831-054125,reconciliation-L3-9413ff21957f,reconciliation,3,D_INVERTED,llama3.1:8b,ollama,101,1,0.4,False,False,0.8333333333333334,"[""r5""]","[""fault:omitted_requirement"", ""requirement:r5""]",FAILED,2,1,cand-1939b77f2c62,False,1747,95,0,1842,1.4703262000111863,1.4712032999959774,0,1,1,0,"[""omitted_requirement"", ""wrong_value""]"
trial-52ee09f326fe19e577,decisive-20260831-054125,reconciliation-L4-6c0b4bd6fe2e,reconciliation,4,D_INVERTED,llama3.1:8b,ollama,101,1,0.2,False,False,0.0,[],"[""budget_exhausted""]",BUDGET_EXHAUSTED,3,2,,True,4182,180,0,4362,2.982880199968349,2.98416339996038,0,2,0,0,"[""wrong_value""]"
trial-7ab0ca327d5f224e1f,decisive-20260831-054125,state-L1-eca1466e061d,state,1,D_INVERTED,llama3.1:8b,ollama,101,2,0.2,False,False,0.5,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,1095,126,0,1221,1.5340182000072673,1.5348938999813981,0,3,0,0,"[""unintended_side_effect+forced_requirement_violation""]"
trial-ee6a8933e362941e22,decisive-20260831-054125,state-L2-fd1bae17e5a1,state,2,D_INVERTED,llama3.1:8b,ollama,101,2,0.2,False,False,0.75,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,1575,153,0,1728,2.011347399908118,2.0122608999954537,0,3,0,0,"[""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-c60117286c786d8ee7,decisive-20260831-054125,state-L3-d553f2169d66,state,3,D_INVERTED,llama3.1:8b,ollama,101,2,0.2,False,True,0.8333333333333334,"[""r6""]","[""fault:omitted_requirement"", ""requirement:r6""]",FAILED,1,0,cand-cfcd14d4cc9b,False,636,34,0,670,0.5251490999944508,0.5254543999908492,0,0,1,0,"[""omitted_requirement""]"
trial-5dc3332735d3b0454a,decisive-20260831-054125,state-L4-1395494fa396,state,4,D_INVERTED,llama3.1:8b,ollama,101,2,0.2,False,False,0.9333333333333333,"[""r6""]","[""fault:omitted_requirement"", ""requirement:r6""]",FAILED,2,1,cand-1ff07a99567c,False,2861,59,0,2920,1.3673697999911383,1.368440099991858,0,1,1,0,"[""omitted_requirement"", ""wrong_value""]"
trial-f9f9515d98e34140f2,decisive-20260831-054125,policy-L1-9bd8bf0c2ab7,policy,1,D_INVERTED,llama3.1:8b,ollama,101,2,0.2,False,False,0.0,"[""r1""]","[""fault:wrong_value"", ""requirement:r1""]",FAILED,1,0,cand-ae78c213dece,False,224,34,0,258,0.49198180000530556,0.4922309000394307,0,0,1,0,"[""wrong_value""]"
trial-3390b7fa30c49b677f,decisive-20260831-054125,policy-L1-9bd8bf0c2ab7,policy,1,D_INVERTED,llama3.1:8b,ollama,101,2,0.6,False,False,0.0,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,2,1,cand-0238bdd8aa38,False,489,69,0,558,0.9586143999476917,0.9591249999939464,0,1,1,0,"[""omitted_requirement"", ""ordering_violation+forced_requirement_violation""]"
trial-06ee46c97666f2553e,decisive-20260831-054125,policy-L2-4e61894b711f,policy,2,D_INVERTED,llama3.1:8b,ollama,101,2,0.2,False,True,0.75,"[""r3""]","[""fault:forbidden_procedure"", ""requirement:r3""]",FAILED,1,0,cand-e3d49ad6271a,False,438,34,0,472,0.49276049999753013,0.4930169000290334,0,0,1,0,"[""forbidden_procedure""]"
trial-3fea4f450a7b71fd90,decisive-20260831-054125,policy-L2-4e61894b711f,policy,2,D_INVERTED,llama3.1:8b,ollama,101,2,0.4,False,False,0.75,"[""r4""]","[""fault:ordering_violation"", ""requirement:r4""]",FAILED,2,1,cand-83a1a01c0b16,False,907,135,0,1042,1.7321863999823108,1.7327477000071667,0,1,1,0,"[""ordering_violation"", ""unintended_side_effect+forced_requirement_violation""]"
trial-c8f2a415f9ca21c256,decisive-20260831-054125,policy-L2-4e61894b711f,policy,2,D_INVERTED,llama3.1:8b,ollama,101,2,0.6,False,False,0.75,"[""r4""]","[""fault:ordering_violation"", ""requirement:r4""]",FAILED,1,0,cand-a51cc7464eee,False,424,34,0,458,0.42701290000695735,0.42732519999844953,0,0,1,0,"[""ordering_violation""]"
trial-3ad6482b0fb15e97c5,decisive-20260831-054125,policy-L3-927bb5a40de6,policy,3,D_INVERTED,llama3.1:8b,ollama,101,2,0.2,False,True,0.8571428571428571,"[""r6""]","[""fault:forbidden_procedure"", ""requirement:r6""]",FAILED,1,0,cand-74ae57183a40,False,657,34,0,691,0.5430367999942973,0.5433681999566033,0,0,1,0,"[""forbidden_procedure""]"
trial-65bef622c4e3239c9e,decisive-20260831-054125,policy-L3-927bb5a40de6,policy,3,D_INVERTED,llama3.1:8b,ollama,101,2,0.4,False,False,0.8571428571428571,"[""r7""]","[""fault:ordering_violation"", ""requirement:r7""]",FAILED,1,0,cand-d80e08c1c607,False,643,34,0,677,0.525486099999398,0.5257932000095025,0,0,1,0,"[""ordering_violation""]"
trial-325372f3051429c3a6,decisive-20260831-054125,policy-L4-6e719c7e657e,policy,4,D_INVERTED,llama3.1:8b,ollama,101,2,0.2,False,False,0.9285714285714286,"[""r7""]","[""fault:omitted_requirement"", ""requirement:r7""]",FAILED,1,0,cand-9df8b87f71c1,False,1136,13,0,1149,0.4162930999882519,0.4166714000166394,0,0,1,0,"[""omitted_requirement""]"
trial-417a95329305677e31,decisive-20260831-054125,policy-L4-6e719c7e657e,policy,4,D_INVERTED,llama3.1:8b,ollama,101,2,0.4,False,True,0.9285714285714286,"[""r13""]","[""fault:forbidden_procedure"", ""requirement:r13""]",FAILED,1,0,cand-5b3a159e33d3,False,1169,34,0,1203,0.618844699987676,0.6192471000249498,0,0,1,0,"[""forbidden_procedure""]"
trial-1858d62e2cbef424dd,decisive-20260831-054125,reconciliation-L2-b5237dc925f6,reconciliation,2,D_INVERTED,llama3.1:8b,ollama,101,2,0.4,False,False,0.8,"[""r5""]","[""fault:omitted_requirement"", ""requirement:r5""]",FAILED,1,0,cand-a8b4da08c6ed,False,735,34,0,769,0.5440433000330813,0.5444380000117235,0,0,1,0,"[""omitted_requirement""]"
trial-5fb39a6151698e8dbc,decisive-20260831-054125,reconciliation-L3-bebd65e2c70c,reconciliation,3,D_INVERTED,llama3.1:8b,ollama,101,2,0.2,False,False,0.8888888888888888,"[""r3""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,3795,158,0,3953,2.6463068000157364,2.647560799960047,0,3,0,0,"[""wrong_value""]"
trial-73054a830b7b31526f,decisive-20260831-054125,reconciliation-L4-6565f5a37c6f,reconciliation,4,D_INVERTED,llama3.1:8b,ollama,101,2,0.2,False,False,0.0,[],"[""budget_exhausted""]",BUDGET_EXHAUSTED,2,1,,True,4072,351,0,4423,4.9870811000000685,4.9880499000428244,0,1,0,0,"[""unintended_side_effect+forced_requirement_violation""]"
trial-06fb7803bd434ab4bc,decisive-20260831-054125,reconciliation-L4-6565f5a37c6f,reconciliation,4,D_INVERTED,llama3.1:8b,ollama,101,2,0.4,False,False,0.0,[],"[""budget_exhausted""]",BUDGET_EXHAUSTED,2,1,,True,4097,378,0,4475,5.045567599998321,5.046556599962059,0,1,0,0,"[""unintended_side_effect+forced_requirement_violation""]"
trial-c08fefb0eb02739ec4,decisive-20260831-054125,reconciliation-L4-6565f5a37c6f,reconciliation,4,D_INVERTED,llama3.1:8b,ollama,101,2,0.8,False,True,0.9333333333333333,"[""r15""]","[""fault:omitted_requirement"", ""requirement:r15""]",FAILED,1,0,cand-ac77a297971d,False,1998,34,0,2032,0.7574970000423491,0.7580747999600135,0,0,1,0,"[""omitted_requirement""]"
trial-9bb344f657eb518157,decisive-20260831-054125,state-L3-2618991c7c4a,state,3,D_INVERTED,phi4-mini:3.8b,ollama,101,0,0.2,False,False,0.875,"[""r4""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,2453,188,0,2641,1.6709477999829687,1.6721008999738842,0,3,0,0,"[""omitted_requirement"", ""wrong_value""]"
trial-e7e9dc86159e79ee2b,decisive-20260831-054125,state-L4-e6b56ba4d4dc,state,4,D_INVERTED,phi4-mini:3.8b,ollama,101,0,0.2,False,False,0.9090909090909091,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,3290,231,0,3521,2.0988102999981493,2.100123699987307,0,3,0,0,"[""omitted_requirement"", ""unintended_side_effect+forced_requirement_violation"", ""wrong_value""]"
trial-a738d4fb7f36d88194,decisive-20260831-054125,policy-L1-e7dfa68067a3,policy,1,D_INVERTED,phi4-mini:3.8b,ollama,101,0,0.2,False,False,0.0,"[""r1""]","[""rejected_all""]",REJECTED_ALL,3,3,,False,793,244,0,1037,1.8152732000453398,1.8160787000088021,0,3,0,0,"[""forbidden_procedure+forced_requirement_violation"", ""unintended_side_effect+forced_requirement_violation""]"
trial-e9fb124625b739271f,decisive-20260831-054125,policy-L1-e7dfa68067a3,policy,1,D_INVERTED,phi4-mini:3.8b,ollama,101,0,0.6,False,False,0.0,"[""r1""]","[""fault:omitted_requirement"", ""requirement:r1""]",FAILED,3,2,cand-309ef5e8415d,False,732,257,0,989,1.8727850000141189,1.8734808000153862,0,2,1,0,"[""omitted_requirement"", ""ordering_violation+forced_requirement_violation"", ""unintended_side_effect+forced_requirement_violation""]"
